resp_id,a_hhid,treatment,plot,plot_id,village,district,plot_count,burnt,manage_stubble,manage_stubble_oth,harvested,harvest_plan,sowed_first,monitoring_date,land_plot_burn,land_plot_area,baling_picking,bale_manage,bale_payer,bale_use,plot_gpslatitude,plot_gpslongitude,plot_gpsaltitude,plot_gpsaccuracy,plot_belong,plot_leased,basmati_plot,cotton_plot,gps1latitude,gps1longitude,gps1altitude,gps1accuracy,gps1_bglatitude,gps1_bglongitude,gps1_bgaltitude,gps1_bgaccuracy,gps2latitude,gps2longitude,gps2altitude,gps2accuracy,gps2_bglatitude,gps2_bglongitude,gps2_bgaltitude,gps2_bgaccuracy,burnt_lastyear
124000141,12400014,PES 1600 /acres,4,p4,Phullo Mithi,Bathinda,5,No,Others,.,Yes,"Third week of October (Katta, 1st week)",,11/16/2019,Yes,1,"Yes, baling",Collected by factory/ industry/ brick kiln,Farmer,Don't know,30.10324669,74.85082245,192.6999969,4.900000095,,,,,30.10324478,74.85072327,195.8000031,4.099999905,30.10268402,74.85068512,187.5,3.900000095,30.10336494,74.85082245,190.6000061,4.099999905,30.10269737,74.85070038,213.8999939,4.599999905,
124000141,12400014,PES 1600 /acres,5,p5,Phullo Mithi,Bathinda,5,No,Others,.,Yes,"Third week of October (Katta, 1st week)",,11/16/2019,Yes,1,"Yes, baling",Collected by factory/ industry/ brick kiln,Farmer,Don't know,30.10438919,74.85097504,203.3999939,4.699999809,,,,,30.10444069,74.85095215,201.8999939,4,30.10269737,74.85070038,213.8999939,4.599999905,30.10443306,74.85100555,200.1999969,4.699999809,30.10272026,74.8506546,214.5,4.800000191,
124000431,12400043,PES 1600 /acres,1,p1,Phullo Mithi,Bathinda,1,No,,,,"Third week of October (Katta, 1st week)",,10/28/2019,No,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124001141,12400114,PES 1600 /acres,1,p1,Phullo Mithi,Bathinda,1,No,Sell/give away the stubble,,Yes,"Fourth week of October (Katta, 2nd week)",No,11/28/2019,,3,"Yes, loose straw picked by labour",Own use: animal fodder,,,30.10189438,74.84518433,190.1999969,3.900000095,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,30.10190773,74.84520721,192.1000061,4.599999905,30.10192108,74.84520721,192.1000061,4.900000095,30.10189438,74.84511566,195.1000061,5,30.10190582,74.8451004,191.6000061,4,
125000351,12500035,PES + 25% UCT 800/acres,1,p1,Rajgarh Kubbe,Bathinda,2,No,,,,"Fourth week of October (Katta, 2nd week)",,11/14/2019,Yes,1,"Yes, loose straw picked by labour",Own use: animal fodder,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, burnt completely"
125000351,12500035,PES + 25% UCT 800/acres,2,p2,Rajgarh Kubbe,Bathinda,2,No,,,,"Fourth week of October (Katta, 2nd week)",,11/14/2019,Yes,1,"Yes, loose straw picked by labour",Own use: animal fodder,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, burnt completely"
125300331,12530033,PES + 25% UCT 800/acres,1,p1,Ram Tirath Jaga,Bathinda,2,No,,,,"Fourth week of October (Katta, 2nd week)",,11/30/2019,Yes,6.199999809,"Yes, baling",Collected by factory/ industry/ brick kiln,Farmer,Burnt and used as heat source,29.95492744,75.13485718,204.3000031,4.900000095,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,,,,,,,,,,,,,,,,,"Yes, burnt completely"
125300331,12530033,PES + 25% UCT 800/acres,2,p2,Ram Tirath Jaga,Bathinda,2,No,Roll into bales,,Yes,"Fourth week of October (Katta, 2nd week)",No,11/30/2019,Yes,6,"Yes, baling",Collected by factory/ industry/ brick kiln,Farmer,Burnt and used as heat source,29.95449066,75.13143158,212.6999969,4.599999905,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,29.95445824,75.1314621,195.8999939,5,29.95448303,75.13143921,203.1999969,5,29.95430374,75.13119507,202.8999939,3.900000095,29.95430946,75.13118744,202.8999939,4.599999905,"Yes, burnt completely"
125401621,12540162,PES + 50% UCT 800/acres,1,p1,Raman,Bathinda,1,No,,,Yes,"Third week of October (Katta, 1st week)",No,11/13/2019,Yes,4,"Yes, loose straw picked by labour",Collected by nomads for animal fodder,,,29.94753075,74.96497345,192.3000031,3.900000095,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,29.9474411,74.96482849,192.6999969,4,29.9474144,74.96479797,192.5,4,29.9478054,74.96479797,202.1000061,4.699999809,29.94785118,74.96483612,202.3000031,4.400000095,"Yes, burnt partially"
125900161,12590016,PES + 25% UCT 800/acres,1,p1,Ramu Wala,Bathinda,2,No,,,Yes,"Fourth week of October (Katta, 2nd week)",No,11/26/2019,No,4,"Yes, baling",Collected by factory/ industry/ brick kiln,Farmer,Don't know,30.55253983,75.12734222,208.6000061,5,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,30.55260658,75.12730408,206.6000061,3.900000095,30.55261993,75.12731171,206.1999969,4.800000191,30.55233383,75.12727356,205.3000031,4.900000095,30.55234528,75.1272583,203.3999939,5,"Yes, burnt completely"
125900161,12590016,PES + 25% UCT 800/acres,2,p2,Ramu Wala,Bathinda,2,No,Roll into bales,,Yes,"Fourth week of October (Katta, 2nd week)",No,11/26/2019,No,1,"Yes, baling",Collected by factory/ industry/ brick kiln,Farmer,Don't know,30.55275154,75.12737274,206,3.900000095,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,30.55268669,75.12738037,209.8999939,3.900000095,30.55274963,75.12736511,207.3999939,3.900000095,30.55289841,75.12732697,208.6000061,4.699999809,30.55290031,75.12732697,208.6000061,4.5,"Yes, burnt completely"
125900971,12590097,PES + 25% UCT 800/acres,1,p1,Ramu Wala,Bathinda,2,No,,,,"Fourth week of October (Katta, 2nd week)",,11/16/2019,No,4.5,"Yes, baling",Collected by farmer whose baler rented for sale to factory,Farmer,Burnt and used as heat source,,,,,,,,,,,,,,,,,,,,,,,,,Did not burn
125900971,12590097,PES + 25% UCT 800/acres,2,p2,Ramu Wala,Bathinda,2,No,,,,"Fourth week of October (Katta, 2nd week)",,11/16/2019,No,2.5,"Yes, baling",Collected by farmer whose baler rented for sale to factory,Farmer,Burnt and used as heat source,,,,,,,,,,,,,,,,,,,,,,,,,Did not burn
126200081,12620008,PES 800/acres,1,p1,Riya,Bathinda,1,No,,,Yes,"First week of November (Katta, 3rd week)",Yes,11/14/2019,No,2,"Yes, loose straw picked by labour",Own use: animal fodder,,,29.80799294,75.11697388,195.3999939,4.900000095,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,29.80804634,75.11695862,205.1999969,4.400000095,29.81341743,75.1156311,179.3999939,4.599999905,29.80778885,75.116539,192.8000031,4,29.81341934,75.11563873,179.5,4.900000095,Did not burn
127101111,12710111,PES 1600 /acres,1,p1,Sainewala Gurusar,Bathinda,1,No,,,,"Third week of October (Katta, 1st week)",,11/6/2019,Yes,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, burnt completely"
127200031,12720003,PES 1600 /acres,1,p1,Salabatpura,Bathinda,2,No,Others,Super happy seeder,Yes,"First week of November (Katta, 3rd week)",No,11/23/2019,No,2.5,No,,,,30.48883629,75.24478149,207.8000031,3.900000095,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,30.48880959,75.24478912,208.6000061,4.300000191,30.48877335,75.24479675,208.8000031,4.800000191,30.48877525,75.24488831,209,4.400000095,30.48877144,75.24490356,209,4.800000191,Did not burn
127200031,12720003,PES 1600 /acres,2,p2,Salabatpura,Bathinda,2,No,Others,Super happy seeder,Yes,"First week of November (Katta, 3rd week)",No,11/23/2019,No,8,No,,,,30.48269081,75.23822021,213.8000031,3.5,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,30.48418999,75.23779297,203.6000061,4.800000191,30.4827404,75.23820496,210.8999939,4.199999809,30.48273277,75.23819733,213.6000061,4.5,30.48280144,75.23822784,212.5,4,Did not burn
127200851,12720085,PES 1600 /acres,1,p1,Salabatpura,Bathinda,1,No,,,Yes,"Third week of October (Katta, 1st week)",Yes,11/14/2019,No,5,No,,,,30.48907089,75.25174713,204.6000061,4.800000191,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,30.48910904,75.2518158,203.3999939,4.400000095,30.48315048,75.24370575,223.1000061,4.300000191,30.48956299,75.25180054,210.3000031,3.900000095,30.48315048,75.24370575,223.1000061,4.300000191,Did not burn
128800281,12880028,PES 800/acres,1,p1,Sivian,Bathinda,1,No,.o,"Will not manage paddy, has sown wheat straight after harvesting. Has experience of good wheat growth last year by this method.",Yes,"Third week of October (Katta, 1st week)",Yes,11/29/2019,No,2,No,,,,30.25035286,74.88833618,192.3000031,4.699999809,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,30.25044632,74.88829041,191.8999939,4,30.22150993,74.94255829,200.3999939,4.900000095,30.25030327,74.88832855,199.1000061,3.900000095,30.22153854,74.94252014,200.3999939,4.800000191,Did not burn
128800441,12880044,PES 800/acres,1,p1,Sivian,Bathinda,2,No,,,Yes,"Third week of October (Katta, 1st week)",No,11/10/2019,,2.5,,,,,30.25897026,74.88419342,197.8999939,4.699999809,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,30.2589817,74.88417816,193.5,4.599999905,30.25898361,74.88417816,193.5,4.800000191,30.2590065,74.88436127,185.6000061,4.099999905,30.2589817,74.88419342,189.3000031,4.5,"Yes, burnt partially"
128800441,12880044,PES 800/acres,2,p2,Sivian,Bathinda,2,No,,,Yes,"Third week of October (Katta, 1st week)",No,11/10/2019,Yes,1.5,,,,,30.25981712,74.87626648,192.8000031,4.300000191,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,30.25982475,74.8761673,192.6000061,4.900000095,30.25983047,74.87615204,192.3999939,4.099999905,30.25984001,74.8762207,188.5,4.199999809,30.25979805,74.87612152,189.6000061,4.099999905,"Yes, burnt partially"
128801351,12880135,PES 800/acres,1,p1,Sivian,Bathinda,2,No,,,Yes,"Third week of October (Katta, 1st week)",No,11/17/2019,No,7,"Yes, baling",Collected by factory/ industry/ brick kiln,Industry/ factory/ person who owns baler,Don't know,30.26755333,74.91786194,186.6000061,4.699999809,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,30.26753044,74.91780853,191.3000031,5,30.22133064,74.9425354,214.8999939,4.800000191,30.26762199,74.91782379,193.1999969,4.300000191,30.22133064,74.9425354,214.8999939,4.800000191,Did not burn
128801351,12880135,PES 800/acres,2,p2,Sivian,Bathinda,2,No,,,Yes,"Third week of October (Katta, 1st week)",No,11/17/2019,No,1,"Yes, baling",Collected by factory/ industry/ brick kiln,Industry/ factory/ person who owns baler,Don't know,30.26277924,74.91448212,184.1000061,4.900000095,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,30.26429367,74.91593933,190.8000031,4.699999809,30.2214489,74.94258881,213.3000031,4.599999905,30.26430321,74.91603088,190.3000031,4.599999905,30.2214489,74.94258881,213.3000031,4.599999905,Did not burn
128801381,12880138,PES 800/acres,1,p1,Sivian,Bathinda,2,No,,,Yes,"Third week of October (Katta, 1st week)",No,11/21/2019,Yes,1,"Yes, baling",Collected by factory/ industry/ brick kiln,Farmer,Don't know,30.26571083,74.91817474,198.5,4,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,30.26572227,74.91820526,201.1999969,4.800000191,30.26573753,74.91823578,200.3000031,4.199999809,30.26593781,74.91841125,201.3999939,4.199999809,30.26593971,74.91841125,201.3999939,4.699999809,"Yes, burnt completely"
128801381,12880138,PES 800/acres,2,p2,Sivian,Bathinda,2,No,,,Yes,"Third week of October (Katta, 1st week)",No,11/21/2019,Yes,1,"Yes, baling",Collected by factory/ industry/ brick kiln,Farmer,Don't know,30.26557922,74.91667938,193.8999939,4.5,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,30.26557732,74.91665649,191,4.199999809,30.2655735,74.91663361,191,5,30.26584244,74.9164505,185.6000061,3.900000095,30.26584625,74.91644287,185.6000061,4.599999905,"Yes, burnt completely"
129100631,12910063,PES + 25% UCT 800/acres,1,p1,Siriewala,Bathinda,1,No,,,Yes,"Fourth week of October (Katta, 2nd week)",No,11/18/2019,Yes,12,"Yes, baling",Collected by farmer whose baler rented for sale to factory,Farmer,Don't know,30.47890282,75.0675354,200,4.400000095,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,30.47894287,75.06748199,206.3000031,4.300000191,30.47867012,75.06758881,212.1999969,4.599999905,30.47931671,75.06750488,206,4.699999809,30.47867012,75.06758881,212.1999969,4.599999905,"Yes, burnt completely"
129100861,12910086,PES + 25% UCT 800/acres,1,p1,Siriewala,Bathinda,1,No,,,Yes,"Fourth week of October (Katta, 2nd week)",No,11/18/2019,Yes,2.5,"Yes, baling",Collected by farmer whose baler rented for sale to factory,Farmer,Burnt and used as heat source,30.49742317,75.06053162,201.8000031,4,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,30.49742508,75.06056213,203.1000061,4.099999905,30.22144127,74.94256592,186.8999939,3.900000095,30.49762344,75.06093597,208.8999939,4.599999905,30.22144127,74.94256592,186.8999939,3.900000095,"Yes, burnt partially"
129101101,12910110,PES + 25% UCT 800/acres,1,p1,Siriewala,Bathinda,1,No,Incorporate into the soil,,Yes,"Third week of October (Katta, 1st week)",No,11/21/2019,Yes,3.5,No,,,,30.49467659,75.0509491,191.5,5,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,30.49424934,75.05091858,193.8000031,4.300000191,30.22146225,74.9425354,194.5,4.699999809,30.49453545,75.05109406,194.1999969,4.199999809,30.22154045,74.94251251,194.3999939,4.800000191,"Yes, burnt partially"
129103071,12910307,PES + 25% UCT 800/acres,1,p1,Siriewala,Bathinda,1,No,,,,"Fourth week of October (Katta, 2nd week)",,11/7/2019,No,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Did not burn
129600301,12960030,PES + 25% UCT 800/acres,1,p1,Teona Pujarian,Bathinda,1,No,Use happy seeder,,Yes,"Third week of October (Katta, 1st week)",No,11/24/2019,Yes,5,No,,,,29.93366623,75.06996155,185.1000061,4.900000095,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,29.93368149,75.06985474,185.1000061,4.800000191,29.93359756,75.06993866,185.1999969,4.800000191,29.93390846,75.07061005,193.1000061,5,29.93372154,75.07073975,193.6999969,4.599999905,"Yes, burnt completely"
129600641,12960064,PES + 25% UCT 800/acres,1,p1,Teona Pujarian,Bathinda,1,No,Sell/give away the stubble,,Yes,"Fourth week of October (Katta, 2nd week)",No,11/14/2019,No,2,"Yes, loose straw picked by labour",Collected by nomads for animal fodder,,,29.91921425,75.06572723,195.8999939,4.599999905,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,29.91930962,75.06546783,196.6000061,4.5,29.91927338,75.06542206,193.8000031,4.800000191,29.91906738,75.06520844,208.3999939,4.900000095,30.22151756,74.94254303,194.3000031,4.599999905,Did not burn
205500461,20550046,PES 1600 /acres,1,p1,Bihle Wala,Faridkot,2,No,Sell/give away the stubble,,Yes,"Fourth week of October (Katta, 2nd week)",No,11/27/2019,No,2,"Yes, loose straw picked by labour",Collected by nomads for animal fodder,,,30.66387558,74.59654236,185.8999939,4.400000095,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,30.66386223,74.59696198,189,4.599999905,30.67398453,74.60131836,186.1000061,4.5,30.66388893,74.59644318,183.3999939,4.300000191,30.67397308,74.60131073,186.3000031,3.900000095,"Yes, burnt completely"
205500461,20550046,PES 1600 /acres,2,p2,Bihle Wala,Faridkot,2,No,Sell/give away the stubble,,Yes,"Fourth week of October (Katta, 2nd week)",No,11/27/2019,No,3,"Yes, loose straw picked by labour",Collected by nomads for animal fodder,,,30.66379929,74.59633636,178.1000061,4.599999905,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,30.66373444,74.59695435,200.3000031,5,30.67407417,74.60128784,186.1999969,4.800000191,30.66383934,74.59738922,190.5,4.5,30.67401695,74.60121918,186.6000061,5,"Yes, burnt completely"
205500801,20550080,PES 1600 /acres,1,p1,Bihle Wala,Faridkot,3,No,,,Yes,"Fourth week of October (Katta, 2nd week)",Yes,11/28/2019,No,2,"Yes, loose straw picked by labour",Own use: animal fodder,,,30.68208504,74.60315704,189.6000061,4.800000191,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,30.68201637,74.60310364,199.6999969,4.599999905,30.68198204,74.60308838,198.3000031,4.800000191,30.68239021,74.60306549,203.1999969,3.900000095,30.68240356,74.60305786,201,3.900000095,Did not burn
205500801,20550080,PES 1600 /acres,2,p2,Bihle Wala,Faridkot,3,No,,,Yes,"Fourth week of October (Katta, 2nd week)",Yes,11/28/2019,No,3,"Yes, loose straw picked by labour",Own use: animal fodder,,,30.68234444,74.60312653,193.8000031,4.699999809,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,30.68202019,74.60388947,202.3999939,4.699999809,30.22143173,74.94258118,192.5,5,30.68174362,74.60396576,198.3999939,4,30.2214241,74.94247437,192.5,4.800000191,Did not burn
205500801,20550080,PES 1600 /acres,3,p3,Bihle Wala,Faridkot,3,No,,,Yes,"Fourth week of October (Katta, 2nd week)",Yes,11/28/2019,No,3,"Yes, loose straw picked by labour",Own use: animal fodder,,,30.68188477,74.60398102,187.3999939,4.5,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,30.68203545,74.60287476,187.8999939,3.900000095,30.22145844,74.94264221,192.3999939,4.800000191,30.68229485,74.60292053,187.1999969,3.900000095,30.22145844,74.94264221,192.3999939,4.800000191,Did not burn
206200641,20620064,PES + 50% UCT 800/acres,1,p1,Burj Hari Ka,Faridkot,1,No,,,Yes,"First week of November (Katta, 3rd week)",No,11/22/2019,Yes,5,"Yes, baling",Collected by factory/ industry/ brick kiln,Farmer,.o,30.54532242,74.91838074,185.6000061,4.699999809,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,30.54525375,74.91842651,186.6999969,4.199999809,30.55599785,74.94042206,193.5,4.599999905,30.54522896,74.91845703,186.6999969,4.699999809,30.55599785,74.94042206,193.5,4.599999905,Did not burn
206200951,20620095,PES + 50% UCT 800/acres,1,p1,Burj Hari Ka,Faridkot,5,No,,,Yes,"First week of November (Katta, 3rd week)",No,11/11/2019,Yes,3,,,,,30.56012154,74.94076538,196.8999939,4.099999905,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,30.56018066,74.94078064,197.3999939,4.199999809,30.22144127,74.94256592,203.8000031,4.599999905,30.56033325,74.94073486,197.1999969,4.699999809,30.22142982,74.94249725,203.8999939,4.800000191,"Yes, burnt completely"
206200951,20620095,PES + 50% UCT 800/acres,2,p2,Burj Hari Ka,Faridkot,5,No,,,Yes,"First week of November (Katta, 3rd week)",No,11/11/2019,Yes,1,,,,,30.56017113,74.94010925,197.3999939,5,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,30.56016159,74.94009399,197.6999969,4.699999809,30.22147369,74.94254303,203.8000031,4.699999809,30.56018448,74.94007874,197.6999969,4.099999905,30.22147369,74.94254303,203.8000031,4.699999809,"Yes, burnt completely"
206200951,20620095,PES + 50% UCT 800/acres,3,p3,Burj Hari Ka,Faridkot,5,No,,,,"First week of November (Katta, 3rd week)",,11/11/2019,Yes,3,,,,,30.54975319,74.94715881,202,5,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,,,,,,,,,,,,,,,,,"Yes, burnt completely"
206200951,20620095,PES + 50% UCT 800/acres,4,p4,Burj Hari Ka,Faridkot,5,No,Others,.,Yes,"First week of November (Katta, 3rd week)",No,11/11/2019,Yes,1.5,,,,,30.54868507,74.94850159,197.8999939,4,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,30.5486908,74.94847107,196.5,4.099999905,30.54870033,74.94850159,197,4.699999809,30.54871941,74.94844055,203.6999969,4.400000095,30.54871941,74.94843292,203.6999969,4.599999905,"Yes, burnt completely"
206200951,20620095,PES + 50% UCT 800/acres,5,p5,Burj Hari Ka,Faridkot,5,No,Others,.,Yes,"First week of November (Katta, 3rd week)",No,11/11/2019,Yes,0.5,,,,,30.54926682,74.94802094,197.3000031,4.5,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,30.5493145,74.9474411,203.1000061,4.5,30.54931831,74.94743347,203.1000061,4.800000191,30.54932594,74.94740295,202.5,4.099999905,30.54933548,74.94739532,202.5,4.599999905,"Yes, burnt completely"
206900061,20690006,PES + 25% UCT 800/acres,1,p1,Chahal,Faridkot,2,No,,,Yes,"Third week of October (Katta, 1st week)",No,11/25/2019,Yes,1,,,,,30.65779877,74.79428101,212.8999939,4.800000191,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,30.65782547,74.79428101,191.3000031,4,30.65783119,74.79428864,191,3.900000095,30.65776634,74.79416656,193.1000061,3.900000095,30.6578083,74.79418945,193,4.699999809,"Yes, burnt completely"
206900061,20690006,PES + 25% UCT 800/acres,2,p2,Chahal,Faridkot,2,No,,,Yes,"Third week of October (Katta, 1st week)",No,11/25/2019,Yes,1,,,,,30.64583969,74.79514313,190.6999969,3.900000095,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,30.64570618,74.79547882,193.1000061,4.900000095,30.64568138,74.79548645,191.1000061,3.900000095,30.64583015,74.79569244,189.6000061,4.5,30.64585686,74.7956543,190.1999969,3.900000095,"Yes, burnt completely"
206900831,20690083,PES + 25% UCT 800/acres,1,p1,Chahal,Faridkot,1,No,,,Yes,"Fourth week of October (Katta, 2nd week)",,10/29/2019,Yes,2,,,,,30.64512634,74.80090332,195,4,,,,,30.64507866,74.80082703,196,4.800000191,30.64512062,74.80081177,200.8999939,4.800000191,,,,,,,,,"Yes, burnt completely"
208100621,20810062,PES + 50% UCT 800/acres,1,p1,Deep Singh Wala,Faridkot,1,No,,,Yes,"First week of November (Katta, 3rd week)",,10/31/2019,No,9,,,,,30.73264694,74.47250366,183.3999939,4,,,,,30.73269653,74.47251129,182.5,4.199999809,30.2181797,74.94216156,167.6000061,14.30000019,,,,,,,,,Did not burn
208100921,20810092,PES + 50% UCT 800/acres,1,p1,Deep Singh Wala,Faridkot,2,No,,,Yes,"Third week of October (Katta, 1st week)",,11/15/2019,Yes,3,"Yes, baling",Collected by farmer whose baler rented for sale to factory,Farmer,.o,30.73735237,74.47528076,205.6999969,4,,,,,30.73724174,74.47509003,205.8000031,4.800000191,30.73733139,74.47515106,205.8999939,4,,,,,,,,,"Yes, burnt completely"
208100921,20810092,PES + 50% UCT 800/acres,2,p2,Deep Singh Wala,Faridkot,2,No,,,Yes,"Third week of October (Katta, 1st week)",,11/15/2019,Yes,1.5,"Yes, baling",Collected by farmer whose baler rented for sale to factory,Farmer,.o,30.7366333,74.47333527,202.6999969,4.300000191,,,,,30.73656464,74.47309875,202.5,5,30.73651314,74.47310638,202.8999939,4.300000191,,,,,,,,,"Yes, burnt completely"
208101531,20810153,PES + 50% UCT 800/acres,1,p1,Deep Singh Wala,Faridkot,1,No,,,Yes,"Third week of October (Katta, 1st week)",,10/26/2019,Yes,2.400000095,,,,,30.72924995,74.47709656,177.5,4.099999905,,,,,30.72890854,74.47697449,196.6000061,4.300000191,30.72902679,74.47697449,194.5,4.900000095,30.72889519,74.47715759,191.6999969,4,30.72926521,74.47699738,188.3999939,4.199999809,Did not burn
208101661,20810166,PES + 50% UCT 800/acres,1,p1,Deep Singh Wala,Faridkot,1,No,,,Yes,"Third week of October (Katta, 1st week)",No,11/10/2019,Yes,6,,,,,30.72972107,74.47639465,183,4.199999809,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,30.72973251,74.4764328,181.6999969,3.900000095,30.2213192,74.94258881,200.1999969,5,30.72950363,74.47640991,187.1000061,4.699999809,30.2213192,74.94258881,200.1999969,5,"Yes, burnt completely"
208401811,20840181,PES + 50% UCT 800/acres,1,p1,Dhaipai,Faridkot,3,No,Use mulcher,,Yes,"Third week of October (Katta, 1st week)",,11/5/2019,No,2.5,,,,,30.50930595,74.83309174,209.3000031,5,,,,,30.5092411,74.83293915,207.8999939,4.900000095,30.50923729,74.83297729,205.6000061,4.699999809,30.50933075,74.83310699,200.1999969,4.400000095,30.50933075,74.83298492,203.8999939,3.900000095,Did not burn
208401811,20840181,PES + 50% UCT 800/acres,2,p2,Dhaipai,Faridkot,3,No,Use mulcher,,Yes,"Third week of October (Katta, 1st week)",,11/5/2019,No,2.5,,,,,30.50894928,74.83362579,192.3999939,4.800000191,,,,,30.50893974,74.83365631,192.6000061,4.099999905,30.50899887,74.83361816,191.8999939,4.900000095,30.50870132,74.83386993,198.3999939,4,30.50865173,74.83383179,192.5,4.400000095,Did not burn
208401811,20840181,PES + 50% UCT 800/acres,3,p3,Dhaipai,Faridkot,3,No,Use mulcher,,Yes,"Third week of October (Katta, 1st week)",,11/5/2019,No,2.5,,,,,30.50747871,74.83511353,197.3000031,4.599999905,,,,,30.50748825,74.83512115,197.8000031,4.199999809,30.50747299,74.83522797,198.3999939,4.900000095,30.50758553,74.83557892,197.5,3.900000095,30.50748253,74.83534241,197.5,5,Did not burn
208402081,20840208,PES + 50% UCT 800/acres,1,p1,Dhaipai,Faridkot,2,No,Use happy seeder,,Yes,"Third week of October (Katta, 1st week)",,11/12/2019,No,3,No,,,,30.51519203,74.82067871,216.6000061,4.099999905,,,,,30.51530457,74.82074738,191,4.300000191,30.51529694,74.8207016,191.6000061,3.900000095,30.51531982,74.82073975,192.1000061,4.5,30.5153389,74.82072449,191.8999939,4.699999809,Did not burn
208402081,20840208,PES + 50% UCT 800/acres,2,p2,Dhaipai,Faridkot,2,No,Use happy seeder,,Yes,"Third week of October (Katta, 1st week)",,11/12/2019,No,2,No,,,,30.51495743,74.82128143,191.8999939,4,,,,,30.51499557,74.82125092,192,4.699999809,30.51498985,74.8212738,192.1999969,4.800000191,30.51501656,74.82131195,207.3000031,4.800000191,30.51496887,74.82115936,192.6000061,4.199999809,Did not burn
209100681,20910068,PES + 25% UCT 800/acres,1,p1,Dhudhi,Faridkot,2,No,,,Yes,"Fourth week of October (Katta, 2nd week)",No,11/21/2019,Yes,3,"Yes, baling",Own use: animal fodder,Farmer,.o,30.68523979,74.86279297,199,3.900000095,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,30.68520737,74.86286163,199.3999939,3.900000095,30.68627739,74.85788727,198.1000061,4.800000191,30.68525696,74.86286926,198.8000031,3.900000095,30.68631744,74.85786438,194.6000061,4.199999809,"Yes, burnt completely"
209100681,20910068,PES + 25% UCT 800/acres,2,p2,Dhudhi,Faridkot,2,No,,,Yes,"Fourth week of October (Katta, 2nd week)",No,11/21/2019,Yes,1,"Yes, baling",Own use: animal fodder,Farmer,.o,30.68642235,74.85778046,205.8999939,3.900000095,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,30.68655586,74.85784912,209.1000061,4.199999809,30.68629265,74.85791779,195.6000061,4,30.68666458,74.85762024,208,4.300000191,30.68630219,74.85787964,195.6999969,3.900000095,"Yes, burnt completely"
209200841,20920084,PES + 25% UCT 800/acres,1,p1,Dhurkot,Faridkot,1,No,,,Yes,"Third week of October (Katta, 1st week)",,11/13/2019,,3.5,"Yes, baling",Collected by farmer whose baler rented for sale to factory,Farmer,.o,30.71548843,74.87610626,194.5,3.900000095,,,,,30.71542549,74.87611389,189.5,4.300000191,30.7154274,74.87606812,193.3000031,4.099999905,30.71554756,74.87608337,191.3999939,4,30.71538353,74.87609863,194.1999969,4.099999905,Did not burn
212801141,21280114,PES + 50% UCT 800/acres,1,p1,Hari Nau,Faridkot,2,No,,,,"Fourth week of October (Katta, 2nd week)",,11/10/2019,Yes,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, burnt completely"
